difficulty,total_hours,enrolled,rating,institution
beginner,11.0,31175.0,4.8,Università Bocconi
beginner,19.0,9154.0,4.6,Salesforce
beginner,12.0,3186.0,4.4,Imperial College London
intermediate,2.0,0.0,4.7,Coursera
beginner,9.0,16675.0,4.6,IE Business School
beginner,15.0,1646.0,4.8,Rice University
beginner,20.0,233073.0,4.8,Universidad Austral
beginner,13.0,18569.0,4.3,Tecnológico de Monterrey
intermediate,11.0,34538.0,4.6,"University of California, Irvine"
intermediate,10.0,8206.0,4.8,University of Illinois at Urbana-Champaign
beginner,18.0,12054.0,4.9,"University of California, Davis"
beginner,15.0,18231.0,4.7,The Hong Kong University of Science and Technology
intermediate,19.0,28722.0,4.9,Universidad de los Andes
beginner,11.0,2774.0,4.5,Stanford University
beginner,12.0,37254.0,4.8,Pontificia Universidad Católica de Chile
intermediate,60.0,0.0,4.7,Coursera
intermediate,21.0,4892.0,4.7,University of Leeds
intermediate,14.0,7774.0,3.9,Unity
beginner,7.0,77584.0,4.7,Lund University
beginner,19.0,173439.0,4.7,"University of California, Irvine"
beginner,18.0,2546.0,4.8,Imperial College London
intermediate,12.0,469911.0,4.7,Google Cloud
beginner,12.0,0.0,4.8,IE Business School
intermediate,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,8.0,2421.0,4.7,University of Michigan
intermediate,27.0,11361.0,4.7,Rice University
beginner,4.0,0.0,4.9,Goldman Sachs
beginner,13.0,10628.0,4.6,Tecnológico de Monterrey
intermediate,19.0,18662.0,4.3,Saint Petersburg State University
beginner,46.0,11792.0,4.9,Universidad de los Andes
beginner,22.0,6660.0,4.5,Pontificia Universidad Católica de Chile
intermediate,13.0,7713.0,4.4,Universidade de São Paulo
intermediate,32.0,0.0,4.7,Imperial College London
intermediate,23.0,4352.0,4.6,"University of California, Davis"
intermediate,10.0,2697.0,4.3,University of Colorado Boulder
beginner,13.0,3091.0,4.8,The Hong Kong University of Science and Technology
beginner,22.0,3225.0,4.6,United Cities and Local Governments of Africa
beginner,1.5,0.0,4.7,Coursera
beginner,11.0,18069.0,4.8,Università Bocconi
beginner,12.0,45188.0,4.7,University of London
beginner,15.0,23634.0,4.7,Lund University
beginner,11.0,2461.0,4.8,
intermediate,10.0,21159.0,4.2,"University of Maryland, College Park"
intermediate,13.0,64717.0,4.7,Google Cloud
beginner,12.0,36480.0,4.5,Universidad Nacional Autónoma de México
beginner,1.0,0.0,4.7,Coursera
intermediate,7.0,1863.0,4.5,New York Institute of Finance
beginner,22.0,63300.0,4.6,Rice University
beginner,28.0,5940.0,4.8,Pontificia Universidad Católica de Chile
beginner,17.0,39200.0,4.8,The University of Melbourne
beginner,2.0,0.0,4.7,Coursera
beginner,12.0,0.0,4.7,IBM
beginner,9.0,1775.0,4.7,Northeastern University 
intermediate,29.0,2470.0,4.7,University of Colorado Boulder
beginner,8.0,201070.0,4.8,Pontificia Universidad Católica de Chile
intermediate,15.0,8071.0,4.5,Duke University
beginner,21.0,24679.0,4.5,University of London
beginner,0.0,2533.0,4.7,Coursera
beginner,13.0,114886.0,4.7,University of London
beginner,8.0,6887.0,4.6,The Hong Kong University of Science and Technology
intermediate,13.0,3174.0,4.4,Google Cloud
beginner,26.0,137947.0,4.0,University of California San Diego
beginner,15.0,479337.0,4.8,California Institute of the Arts
beginner,8.0,52025.0,4.4,ESSEC Business School
beginner,2.0,0.0,4.7,Coursera
intermediate,6.0,9207.0,4.5,École Polytechnique
beginner,1.5,2026.0,4.7,Coursera
beginner,15.0,9767.0,4.7,"University of California, Davis"
intermediate,9.0,8529.0,4.3,
beginner,7.0,64417.0,4.7,West Virginia University
beginner,13.0,64704.0,4.6,Universitat Autònoma de Barcelona
beginner,7.0,159055.0,4.6,The University of North Carolina at Chapel Hill
beginner,12.0,11817.0,4.7,University of Minnesota
beginner,28.0,52648.0,4.6,Universidad Nacional Autónoma de México
intermediate,20.0,3338.0,4.2,University of Illinois at Urbana-Champaign
beginner,18.0,9413.0,4.6,University of Geneva
beginner,13.0,2086.0,4.6,University of Illinois at Urbana-Champaign
beginner,1.0,0.0,4.7,Coursera
beginner,100.0,1802.0,4.7,Coursera
intermediate,2.0,1864.0,4.7,Coursera
beginner,25.0,173351.0,4.8,University of Pennsylvania
intermediate,13.0,0.0,4.3,Google Cloud
beginner,7.0,2110.0,3.9,EIT Digital 
intermediate,14.0,41134.0,4.0,University of Colorado System
beginner,15.0,3204.0,3.8,Saint Petersburg State University
beginner,23.0,8482.0,4.9,Cresça com o Google
beginner,17.0,12810.0,4.7,Yonsei University
beginner,20.0,28420.0,4.6,University of Colorado System
beginner,12.0,3381.0,4.4,West Virginia University
beginner,34.0,137205.0,4.8,University of Pennsylvania
beginner,13.0,36187.0,4.7,University of Pittsburgh
beginner,19.0,42678.0,4.6,Universidad Austral
intermediate,2.0,0.0,4.7,Coursera
beginner,4.0,114983.0,4.6,
beginner,13.0,6354.0,4.6,University of Cape Town
intermediate,25.0,3093.0,4.8,École Polytechnique Fédérale de Lausanne
intermediate,14.0,26780.0,4.8,"University of California, Davis"
beginner,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
intermediate,2.0,1948.0,4.7,Coursera
intermediate,13.0,16893.0,4.7,Google Cloud
beginner,23.0,43279.0,4.7,McMaster University
intermediate,15.0,53610.0,4.8,Stanford University
beginner,6.0,35610.0,4.6,ESSEC Business School
beginner,31.0,110794.0,4.8,"University of California, Davis"
beginner,10.0,12228.0,4.5,National University of Singapore
beginner,25.0,15401.0,4.7,Fundação Lemann
intermediate,26.0,2497.0,4.6,Lund University
beginner,42.0,66655.0,4.9,University of Pennsylvania
beginner,16.0,25421.0,4.7,University of Pittsburgh
beginner,17.0,54736.0,4.8,The Pennsylvania State University
beginner,2.0,0.0,4.7,Coursera
intermediate,12.0,3727.0,4.8,"University of California, Irvine"
beginner,16.0,7640.0,4.7,Macquarie University
intermediate,13.0,30193.0,4.8,McMaster University
beginner,29.0,7455.0,4.7,The University of Melbourne
beginner,9.0,26576.0,4.8,The Hong Kong University of Science and Technology
intermediate,2.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,7.0,0.0,4.8,University of California San Diego
beginner,13.0,29841.0,4.4,"University of California, Irvine"
intermediate,12.0,0.0,4.8,Google Cloud
beginner,3.0,5521.0,4.6,Goldman Sachs
beginner,12.0,13647.0,4.7,Politecnico di Milano
beginner,8.0,4049.0,4.6,IE Business School
beginner,42.0,158405.0,4.8,University of Pennsylvania
beginner,13.0,8895.0,4.9,Institute for the Future
beginner,8.0,0.0,4.7,University of Toronto
beginner,47.0,7691.0,4.9,The University of Hong Kong
beginner,0.0,2071.0,4.7,Coursera
beginner,2.0,1734.0,4.7,Coursera
beginner,8.0,9777.0,4.8,University of Michigan
beginner,20.0,57431.0,4.6,University of Illinois at Urbana-Champaign
beginner,17.0,4036.0,4.8,Emory University
beginner,62.0,7315.0,4.8,"University of California, Davis"
beginner,8.0,5391.0,4.8,Pohang University of Science and Technology
beginner,18.0,16147.0,4.5,Icahn School of Medicine at Mount Sinai
beginner,2.0,0.0,4.7,Coursera
beginner,19.0,16633.0,4.6,HEC Paris
beginner,12.0,73670.0,4.9,Pontificia Universidad Católica de Chile
intermediate,12.0,190390.0,4.7,Google Cloud
beginner,20.0,18372.0,4.4,LearnQuest
beginner,12.0,15441.0,4.8,Commonwealth Education Trust
intermediate,9.0,19581.0,4.8,École Polytechnique
intermediate,1.0,0.0,4.7,Coursera
intermediate,39.0,0.0,4.7,E-Learning Development Fund
beginner,3.0,0.0,4.5,Goldman Sachs
beginner,9.0,0.0,4.7,University of Toronto
intermediate,12.0,12868.0,4.3,Emory University
beginner,23.0,102271.0,4.6,The Hong Kong University of Science and Technology
beginner,12.0,0.0,4.7,Saint Petersburg State University
beginner,11.0,0.0,4.2,Stanford University
intermediate,13.0,6792.0,4.7,Arizona State University
beginner,12.0,0.0,4.7,Google Cloud
beginner,5.0,8270.0,4.7,Pohang University of Science and Technology
beginner,22.0,4267.0,4.6,Indian School of Business
beginner,14.0,41236.0,4.8,ESADE Business and Law School
beginner,5.0,24123.0,4.7,University of Colorado Boulder
beginner,12.0,0.0,4.7,University of Colorado Boulder
beginner,20.0,4899.0,4.9,Universidad de los Andes
beginner,14.0,5411.0,4.8,Google Cloud
intermediate,9.0,0.0,4.5,Google Cloud
beginner,5.0,9792.0,4.7,"University of California, Irvine"
beginner,12.0,12857.0,4.6,Commonwealth Education Trust
beginner,19.0,34686.0,4.8,University of Minnesota
beginner,11.0,113148.0,4.5,"University of California, Davis"
beginner,21.0,12405.0,4.7,Michigan State University
beginner,13.0,80876.0,4.8,Università Bocconi
beginner,26.0,41356.0,4.5,The Hong Kong University of Science and Technology
beginner,13.0,13368.0,4.6,Technical University of Denmark (DTU)
beginner,70.0,51106.0,4.8,Yale University
beginner,13.0,41571.0,4.7,Google Cloud
beginner,0.0,0.0,4.7,Coursera
intermediate,2.0,2820.0,4.7,Coursera
beginner,6.0,0.0,4.7,University of Michigan
beginner,11.0,24538.0,4.8,Universidad Nacional Autónoma de México
beginner,22.0,25228.0,4.3,Sciences Po
beginner,12.0,27950.0,4.6,Stanford University
beginner,32.0,866704.0,4.8,Yale University
beginner,13.0,11877.0,4.7,Commonwealth Education Trust
beginner,3.0,8340.0,4.6,Goldman Sachs
beginner,9.0,15531.0,4.9,
intermediate,16.0,1589.0,5.0,Universidad de los Andes
beginner,17.0,126439.0,4.8,University of Pennsylvania
beginner,15.0,0.0,4.7,California Institute of the Arts
intermediate,1.0,0.0,4.7,Coursera
beginner,11.0,0.0,4.7,ESSEC Business School
beginner,8.0,39932.0,4.8,Pontificia Universidad Católica de Chile
beginner,8.0,63549.0,4.8,"University of California, Santa Cruz"
intermediate,15.0,2965.0,4.8,Universidad Nacional Autónoma de México
beginner,5.0,95104.0,4.6,"University of California, Irvine"
beginner,23.0,30894.0,4.8,University of Illinois at Urbana-Champaign
advanced,12.0,2517.0,4.8,University of Colorado Boulder
beginner,6.0,6296.0,4.7,University of Illinois at Urbana-Champaign
intermediate,23.0,0.0,3.6,Universidad Autónoma Metropolitana
beginner,27.0,98218.0,4.8,University of Colorado Boulder
beginner,7.0,5305.0,4.8,Universidad Nacional Autónoma de México
beginner,70.0,5298.0,4.7,Coursera
beginner,30.0,3500.0,4.7,Coursera
beginner,8.0,53331.0,4.6,Commonwealth Education Trust
intermediate,9.0,134443.0,4.5,Amazon Web Services
beginner,9.0,16442.0,3.9,University of Pennsylvania
beginner,20.0,54412.0,4.3,IBM
beginner,4.0,0.0,4.7,Goldman Sachs
beginner,17.0,9118.0,4.5,"University of California, Irvine"
beginner,31.0,299489.0,4.9,University of Pennsylvania
beginner,19.0,32311.0,4.8,HEC Paris
beginner,40.0,1243927.0,4.8,University of Pennsylvania
intermediate,20.0,0.0,4.7,CertNexus
beginner,9.0,2955.0,4.7,The University of Melbourne
intermediate,8.0,2557.0,4.9,Universidad Nacional Autónoma de México
beginner,4.0,0.0,4.9,Goldman Sachs
intermediate,18.0,4944.0,4.5,EIT Digital 
beginner,20.0,8210.0,4.7,University of Pennsylvania
intermediate,17.0,0.0,4.3,Peter the Great St. Petersburg Polytechnic University
beginner,26.0,0.0,4.7,Macquarie University
intermediate,15.0,59561.0,4.8,Stanford University
beginner,2.0,8014.0,4.7,Coursera
beginner,12.0,9391.0,4.7,Commonwealth Education Trust
beginner,4.0,14600.0,4.6,Goldman Sachs
beginner,3.0,0.0,4.6,Goldman Sachs
beginner,14.0,15424.0,4.3,Georgia Institute of Technology
beginner,22.0,64516.0,4.7,Georgia Institute of Technology
beginner,9.0,15287.0,4.8,Universidad Nacional Autónoma de México
beginner,13.0,18896.0,4.8,University of Illinois at Urbana-Champaign
beginner,20.0,6931.0,4.6,Universiteit Leiden
beginner,17.0,72956.0,4.7,Columbia University
beginner,15.0,10714.0,4.7,University of Pennsylvania
intermediate,12.0,8861.0,4.8,The George Washington University
beginner,2.0,12614.0,4.7,
intermediate,2.0,0.0,4.7,Coursera
beginner,9.0,26484.0,4.5,IBM
intermediate,26.0,16506.0,4.9,Imperial College London
beginner,13.0,39253.0,4.3,University of California San Diego
beginner,16.0,8796.0,3.6,École Polytechnique Fédérale de Lausanne
beginner,27.0,5333.0,4.8,Macquarie University
beginner,18.0,363918.0,4.6,Columbia University
beginner,26.0,0.0,4.7,Macquarie University
beginner,11.0,19427.0,4.5,Commonwealth Education Trust
beginner,36.0,101636.0,4.6,Northwestern University
intermediate,15.0,45467.0,4.8,University of Alberta
beginner,4.0,2599.0,4.8,Goldman Sachs
beginner,9.0,5970.0,4.2,Universitat Autònoma de Barcelona
beginner,11.0,5682.0,4.7,The Pennsylvania State University
intermediate,1.0,0.0,4.7,Coursera
intermediate,25.0,18171.0,4.3,Institut Mines-Télécom
intermediate,18.0,13540.0,4.5,Moscow Institute of Physics and Technology
beginner,40.0,475442.0,4.8,
beginner,32.0,10861.0,4.2,The University of Chicago
intermediate,15.0,5407.0,4.7,IBM
beginner,12.0,31876.0,4.6,Commonwealth Education Trust
beginner,4.0,5883.0,4.8,Goldman Sachs
beginner,4.0,0.0,4.7,Goldman Sachs
beginner,22.0,15039.0,4.8,The University of North Carolina at Chapel Hill
beginner,17.0,3808.0,4.7,University of Florida
beginner,14.0,13083.0,4.7,University of Florida
beginner,21.0,18968.0,4.9,Caltech
beginner,17.0,583492.0,4.7,"University of California, Irvine"
beginner,2.0,3733.0,4.7,Coursera
beginner,39.0,39893.0,4.6,The University of Chicago
beginner,5.0,0.0,4.3,Commonwealth Education Trust
beginner,12.0,10389.0,4.8,Commonwealth Education Trust
beginner,4.0,12077.0,4.6,Goldman Sachs
beginner,14.0,59734.0,4.6,University of Rochester
beginner,21.0,4075.0,4.9,Red Hat
beginner,8.0,135505.0,4.6,University of Pennsylvania
beginner,8.0,0.0,4.7,Universidad Austral
beginner,14.0,7009.0,4.9,University of Geneva
beginner,16.0,0.0,4.7,UBITS
advanced,17.0,32555.0,4.7,Stanford University
beginner,1.0,9628.0,4.7,Coursera
beginner,36.0,26150.0,4.6,University of Illinois at Urbana-Champaign
beginner,20.0,180887.0,4.6,
beginner,10.0,10804.0,4.8,University of Pennsylvania
beginner,4.0,10551.0,4.8,Icahn School of Medicine at Mount Sinai
intermediate,2.0,6094.0,4.7,Coursera
beginner,45.0,2533.0,4.7,Coursera
intermediate,15.0,2684.0,4.7,Universidad Nacional Autónoma de México
beginner,12.0,4790.0,4.8,University of Illinois at Urbana-Champaign
beginner,25.0,7561.0,4.6,Michigan State University
beginner,10.0,6277.0,4.9,University of Illinois at Urbana-Champaign
beginner,12.0,9386.0,4.9,University of Illinois at Urbana-Champaign
beginner,13.0,83098.0,4.5,Michigan State University
beginner,14.0,2464.0,4.7,Columbia University
beginner,42.0,8609.0,4.6,Columbia University
beginner,1.5,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,24.0,0.0,4.7,Politecnico di Milano
beginner,15.0,52806.0,4.7,University of Pennsylvania
beginner,14.0,9705.0,4.6,University at Buffalo
intermediate,29.0,50224.0,4.4,Universitat Autònoma de Barcelona
beginner,14.0,44856.0,4.5,Tecnológico de Monterrey
beginner,25.0,10043.0,4.1,Universidad Austral
beginner,11.0,13401.0,4.6,Universitat Autònoma de Barcelona
beginner,19.0,14713.0,4.7,Icahn School of Medicine at Mount Sinai
beginner,7.0,7581.0,4.7,Google Cloud
beginner,9.0,7552.0,4.8,University of Colorado Boulder
intermediate,4.0,21874.0,4.5,University of Colorado Boulder
beginner,11.0,68303.0,4.5,
beginner,12.0,45506.0,4.7,Princeton University
intermediate,17.0,45939.0,4.2,EIT Digital 
beginner,11.0,116057.0,4.1,Case Western Reserve University
intermediate,2.0,0.0,4.7,Coursera
beginner,13.0,31313.0,4.6,University of Illinois at Urbana-Champaign
intermediate,13.0,0.0,4.7,Technische Universität München (TUM)
intermediate,15.0,41757.0,4.7,University of Alberta
beginner,16.0,0.0,4.6,"University of California, Irvine"
beginner,5.0,0.0,4.7,
intermediate,19.0,29662.0,4.6,EIT Digital 
intermediate,12.0,10344.0,4.8,Michigan State University
beginner,15.0,38815.0,4.3,Universitat Autònoma de Barcelona
beginner,19.0,0.0,4.7,CertNexus
beginner,15.0,50334.0,4.9,University of Alberta
beginner,8.0,3367.0,4.7,Korea Advanced Institute of Science and Technology(KAIST)
intermediate,16.0,12975.0,4.9,University of Michigan
beginner,21.0,10301.0,4.9,Universitat Autònoma de Barcelona
beginner,28.0,4297.0,4.9,Universidad Austral
intermediate,45.0,2268.0,4.7,Coursera
intermediate,7.0,0.0,4.7,Google Cloud
beginner,8.0,22617.0,4.8,Duke University
intermediate,19.0,2659.0,4.7,Politecnico di Milano
beginner,17.0,61225.0,4.8,Berklee College of Music
intermediate,14.0,5627.0,4.9,École Polytechnique Fédérale de Lausanne
beginner,20.0,3699.0,4.8,Universidad Austral
intermediate,10.0,2672.0,4.9,Berklee College of Music
beginner,9.0,70585.0,4.6,University of California San Diego
intermediate,20.0,34120.0,4.6,The University of Sydney
beginner,60.0,0.0,4.7,Coursera
intermediate,15.0,34274.0,4.7,Universidad de los Andes
intermediate,7.0,3916.0,4.3,Berklee College of Music
beginner,29.0,20057.0,4.8,University of Geneva
intermediate,16.0,6239.0,4.8,École Polytechnique Fédérale de Lausanne
intermediate,21.0,12722.0,4.5,Indian School of Business
beginner,10.0,53245.0,4.7,University of California San Diego
beginner,16.0,4931.0,4.9,University of Cape Town
beginner,13.0,14385.0,4.5,Universidad de los Andes
beginner,18.0,0.0,4.7,Universidad Austral
intermediate,15.0,0.0,4.7,Peter the Great St. Petersburg Polytechnic University
beginner,8.0,55034.0,4.7,"University of Maryland, College Park"
beginner,10.0,7557.0,4.8,Universidad Austral
beginner,24.0,89189.0,4.8,Pontificia Universidad Católica de Chile
beginner,13.0,30015.0,4.7,University of California San Diego
intermediate,18.0,7401.0,4.8,École Polytechnique Fédérale de Lausanne
beginner,23.0,30664.0,4.8,Rice University
beginner,11.0,0.0,4.5,Universitat Autònoma de Barcelona
beginner,1.5,0.0,4.7,Coursera
beginner,16.0,22749.0,4.8,Rice University
beginner,18.0,3107.0,4.7,Tecnológico de Monterrey
advanced,23.0,3595.0,4.6,University of Colorado Boulder
intermediate,10.0,2426.0,4.7,University of Geneva
intermediate,29.0,21403.0,4.6,École Polytechnique Fédérale de Lausanne
advanced,19.0,4957.0,4.8,Korea Advanced Institute of Science and Technology(KAIST)
beginner,20.0,65093.0,4.8,Rice University
beginner,18.0,96306.0,4.5,University of Illinois at Urbana-Champaign
intermediate,18.0,25257.0,4.7,University of Geneva
beginner,9.0,128095.0,4.7,Michigan State University
beginner,10.0,75414.0,4.6,
beginner,20.0,23556.0,4.4,Universidad Austral
beginner,1.3,0.0,4.7,Coursera
advanced,11.0,5976.0,4.8,Korea Advanced Institute of Science and Technology(KAIST)
intermediate,26.0,3586.0,4.8,École Polytechnique Fédérale de Lausanne
intermediate,13.0,0.0,4.0,IBM
beginner,12.0,94922.0,4.7,
beginner,9.0,25223.0,4.5,Vanderbilt University
beginner,60.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,20.0,77513.0,4.4,University of Illinois at Urbana-Champaign
intermediate,13.0,13682.0,4.7,Korea Advanced Institute of Science and Technology(KAIST)
intermediate,14.0,0.0,5.0,IBM
beginner,54.0,28363.0,4.8,New York University
intermediate,14.0,5593.0,4.3,
beginner,20.0,25069.0,4.5,École des Ponts ParisTech
beginner,18.0,4301.0,3.9,Koç University
beginner,15.0,12576.0,4.3,HSE University
beginner,20.0,105403.0,4.5,University of Illinois at Urbana-Champaign
beginner,11.0,16126.0,4.7,University of Colorado System
advanced,15.0,13658.0,4.8,Autodesk
beginner,40.0,38561.0,4.3,The Hong Kong University of Science and Technology
intermediate,2.0,0.0,4.7,Coursera
beginner,13.0,6719.0,4.6,University of Colorado System
beginner,22.0,19310.0,4.6,University of Geneva
beginner,12.0,75295.0,4.7,University at Buffalo
beginner,14.0,7511.0,4.6,University of Lausanne
beginner,20.0,99793.0,4.5,University of Illinois at Urbana-Champaign
beginner,33.0,104859.0,4.9,Columbia University
beginner,9.0,19603.0,4.6,National University of Singapore
beginner,3.0,2197.0,4.7,University of Michigan
beginner,5.0,0.0,4.6,University of Colorado Boulder
beginner,8.0,13642.0,4.7,Tel Aviv University
intermediate,19.0,0.0,4.7,The State University of New York
beginner,3.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,7.0,89119.0,4.7,Google Cloud
beginner,19.0,2888.0,4.5,Arizona State University
intermediate,30.0,0.0,4.0,University of Michigan
intermediate,65.0,48799.0,4.9,The University of Melbourne
intermediate,7.0,1557.0,4.6,Google Cloud
intermediate,24.0,19639.0,4.8,SAS
beginner,17.0,14289.0,4.8,University at Buffalo
beginner,9.0,38139.0,4.8,Northwestern University
beginner,9.0,14896.0,4.6,The University of Edinburgh
beginner,66.0,136187.0,4.6,Erasmus University Rotterdam
intermediate,7.0,2522.0,4.9,Google Cloud
beginner,9.0,23346.0,4.6,University of Western Australia
intermediate,9.0,37529.0,4.8,American Museum of Natural History
beginner,47.0,15202.0,4.8,University of Illinois at Urbana-Champaign
intermediate,7.0,0.0,4.6,Google Cloud
beginner,20.0,0.0,4.7,Universidad de los Andes
beginner,2.0,0.0,4.7,Coursera
beginner,10.0,5374.0,4.7,University of Lausanne
beginner,6.0,4422.0,4.4,ESCP Business School
intermediate,7.0,0.0,4.9,Google Cloud
advanced,13.0,47723.0,4.5,Google Cloud
beginner,27.0,38393.0,4.9,The Hong Kong University of Science and Technology
intermediate,19.0,2552.0,4.6,Yonsei University
beginner,7.0,0.0,4.1,The Chinese University of Hong Kong
intermediate,29.0,0.0,4.7,École normale supérieure
intermediate,15.0,23203.0,4.8,"University of California, Davis"
beginner,13.0,41268.0,4.7,University of Pittsburgh
beginner,21.0,0.0,4.8,Universidad Austral
intermediate,2.0,0.0,4.7,Coursera
beginner,6.0,0.0,4.7,University of Virginia
intermediate,20.0,6158.0,4.9,Universidad de los Andes
beginner,22.0,172905.0,4.7,Duke University
beginner,17.0,12399.0,4.6,University of Amsterdam
beginner,12.0,0.0,4.9,Universidad Nacional Autónoma de México
beginner,1.0,0.0,4.7,Coursera
beginner,60.0,0.0,4.7,Coursera
beginner,14.0,6844.0,4.8,University of Cape Town
beginner,8.0,30563.0,4.7,University of Virginia
beginner,18.0,8461.0,4.7,Emory University
beginner,10.0,3625.0,4.7,
intermediate,0.0,0.0,4.7,Coursera
beginner,9.0,8072.0,4.7,IE Business School
beginner,12.0,19186.0,4.7,University of Colorado System
beginner,21.0,5111.0,4.4,University of Geneva
beginner,7.0,7495.0,4.6,University of Pittsburgh
beginner,6.0,335283.0,4.7,University of Virginia
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,6.0,24663.0,4.8,Universidad de Chile
advanced,15.0,7246.0,4.5,University of Colorado Boulder
intermediate,8.0,7007.0,4.4,University of California San Diego
beginner,1.0,0.0,4.7,Coursera
beginner,3.0,3183.0,4.7,Coursera
intermediate,16.0,10568.0,4.7,Universidad de Chile
beginner,10.0,46975.0,4.7,University of Copenhagen
beginner,6.0,17182.0,4.6,"University of California, Irvine"
beginner,16.0,8266.0,4.6,The University of Sydney
beginner,15.0,8644.0,4.5,Universidad de los Andes
intermediate,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,8790.0,4.7,Coursera
beginner,7.0,21148.0,4.9,Universidad Nacional Autónoma de México
beginner,14.0,2388.0,4.9,University of Colorado System
beginner,17.0,36862.0,4.8,University of Copenhagen
intermediate,2.0,0.0,4.7,Coursera
beginner,3.0,11342.0,4.4,Universitat de Barcelona
intermediate,17.0,162419.0,4.8,Stanford University
beginner,18.0,24653.0,4.5,Universitat Autònoma de Barcelona
beginner,16.0,0.0,4.8,Saint Petersburg State University
beginner,16.0,16250.0,4.9,Universidad Austral
beginner,21.0,4250.0,4.7,Erasmus University Rotterdam
beginner,1.0,0.0,4.7,Coursera
intermediate,60.0,3033.0,4.7,Coursera
intermediate,10.0,14900.0,4.6,DeepLearning.AI
beginner,13.0,57635.0,4.6,University of California San Diego
beginner,8.0,1995.0,4.6,The State University of New York
intermediate,14.0,2572.0,4.6,Technische Universität München (TUM)
intermediate,15.0,26249.0,3.6,University of California San Diego
beginner,36.0,58747.0,4.9,Universitat Autònoma de Barcelona
intermediate,2.0,0.0,4.7,Coursera
beginner,8.0,25173.0,4.7,ESSEC Business School
intermediate,56.0,11432.0,4.3,Universiteit Leiden
beginner,27.0,60711.0,4.7,HEC Paris
beginner,16.0,12527.0,4.7,emlyon business school
beginner,3.0,0.0,5.0,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)
beginner,13.0,10842.0,4.7,UNSW Sydney (The University of New South Wales)
intermediate,10.0,1655.0,4.9,Technische Universität München (TUM)
intermediate,18.0,16686.0,4.6,Rice University
beginner,14.0,25376.0,4.8,University of Colorado System
intermediate,21.0,6085.0,4.8,Imperial College London
beginner,12.0,0.0,4.8,"University of California, Davis"
beginner,7.0,2871.0,4.6,
beginner,18.0,1788.0,4.3,HSE University
intermediate,2.0,0.0,4.7,Coursera
beginner,27.0,3671.0,5.0,University of Michigan
intermediate,13.0,17423.0,4.5,"University of California, Davis"
intermediate,21.0,10800.0,4.5,Fundação Instituto de Administração
beginner,15.0,0.0,4.5,Arizona State University
beginner,23.0,8841.0,4.3,"University of Maryland, College Park"
advanced,8.0,2886.0,4.3,University of Colorado Boulder
beginner,9.0,47610.0,4.8,The University of Edinburgh
beginner,9.0,0.0,4.7,University of Colorado System
beginner,5.0,170815.0,4.5,"University of California, Irvine"
beginner,7.0,12741.0,4.6,"University of California, Irvine"
intermediate,7.0,5069.0,4.6,Universidad Nacional Autónoma de México
beginner,19.0,35365.0,4.7,Indian School of Business
intermediate,18.0,9700.0,4.7,Instituto Tecnológico de Aeronáutica
intermediate,3.0,6534.0,4.7,Coursera
beginner,40.0,3337.0,4.7,"University of California, Davis"
intermediate,4.0,5364.0,4.5,Copenhagen Business School
intermediate,18.0,11103.0,4.7,Instituto Tecnológico de Aeronáutica
beginner,7.0,0.0,3.6,Universitat Autònoma de Barcelona
beginner,9.0,3771.0,4.2,University of Colorado Boulder
intermediate,13.0,0.0,4.7,Erasmus University Rotterdam
intermediate,1.0,0.0,4.7,Coursera
beginner,12.0,11403.0,4.3,"University of California, Irvine"
beginner,22.0,47565.0,4.9,Pontificia Universidad Católica de Chile
beginner,22.0,0.0,4.7,Wesleyan University
beginner,15.0,1670.0,5.0,Berklee College of Music
beginner,14.0,113368.0,4.8,BCG
beginner,13.0,3158.0,4.6,Universidad de Palermo
beginner,16.0,13703.0,4.8,University of Colorado System
beginner,11.0,6484.0,4.9,University of Pennsylvania
beginner,2.0,0.0,4.7,Coursera
beginner,20.0,8062.0,4.7,University at Buffalo
intermediate,18.0,2182.0,5.0,Universidad de los Andes
beginner,49.0,8547.0,4.7,Tecnológico de Monterrey
beginner,22.0,14708.0,4.9,University of Geneva
beginner,3.0,0.0,4.7,Coursera
beginner,45.0,14273.0,4.3,University of Illinois at Urbana-Champaign
beginner,5.0,0.0,4.6,National University of Singapore
intermediate,1.0,0.0,4.7,Coursera
intermediate,13.0,61944.0,4.2,University at Buffalo
intermediate,10.0,3995.0,4.7,Instituto Tecnológico de Aeronáutica
beginner,153.0,0.0,4.7,Moscow Institute of Physics and Technology
beginner,40.0,31104.0,4.8,University of Copenhagen
intermediate,32.0,34149.0,4.5,Saint Petersburg State University
